videoid,contentUrl,page_dir,name,duration_seconds
28170034,https://ak.picdn.net/shutterstock/videos/28170034/preview/stock-footage-domestic-security-animated-word-cloud-text-design-animation-kinetic-typography.mp4,000901_000950,"Domestic security animated word cloud, text design animation. kinetic typography.",20.0
1059511826,https://ak.picdn.net/shutterstock/videos/1059511826/preview/stock-footage-aerial-drone-footage-of-three-runners-running-by-the-lake-enjoying-in-beautiful-day-and-nature.mp4,000901_000950,Aerial drone footage of three runners running by the lake enjoying in beautiful day and nature,12.0
14599981,https://ak.picdn.net/shutterstock/videos/14599981/preview/stock-footage-gold-medal-on-a-blue-background-series-footage-with-sports-medals-part-see-also-other-options.mp4,000901_000950,"Gold medal on a blue background. series footage with sports medals part 6, see also other options in potfolio",27.0
1016717350,https://ak.picdn.net/shutterstock/videos/1016717350/preview/stock-footage-plane-arriving-to-munich-airport-to-germany.mp4,000901_000950,"Plane arriving to munich airport to germany
",12.0
1026121175,https://ak.picdn.net/shutterstock/videos/1026121175/preview/stock-footage-digital-composite-of-matrix-light-glowing-and-binary-codes-moving-against-city-background.mp4,000901_000950,Digital composite of matrix light glowing and binary codes moving against city background,15.0
1021170097,https://ak.picdn.net/shutterstock/videos/1021170097/preview/stock-footage--d-animation-of-coffee-pouring-into-a-cup-on-a-simple-pastel-bacground.mp4,000901_000950,3d animation of coffee pouring into a cup on a simple pastel bacground,8.0
1049583463,https://ak.picdn.net/shutterstock/videos/1049583463/preview/stock-footage-spinning-aloe-vera-plant-a-black-background.mp4,000951_001000,Spinning aloe vera plant a black background,15.0
1066224628,https://ak.picdn.net/shutterstock/videos/1066224628/preview/stock-footage-aerial-view-above-dryland-farming-abstract-geometric-shapes-of-farm-plots-and-dry-field-high.mp4,000951_001000,Aerial view above dryland farming. abstract geometric shapes of farm plots and dry field - high quality 4k videos,16.0
1012109516,https://ak.picdn.net/shutterstock/videos/1012109516/preview/stock-footage-beautiful-young-woman-with-red-hair-using-smartphone-and-drinking-beverage-next-to-a-house-in.mp4,000951_001000,Beautiful young woman with red hair using smartphone and drinking beverage  next to a house in nature,26.0
23148184,https://ak.picdn.net/shutterstock/videos/23148184/preview/stock-footage-attractive-woman-doing-exercise-for-back-pulldown-griff-strong-and-athletic-woman-working-out-on.mp4,000951_001000,Attractive woman doing exercise for back. pulldown griff. strong and athletic woman working out on a lat pulldown machine. rear view. woman training own muscular in gym.,16.0
1016956048,https://ak.picdn.net/shutterstock/videos/1016956048/preview/stock-footage-flying-over-green-corn-field-on-huge-sunset-k.mp4,001001_001050,Flying over green corn field on huge sunset. 4k.,15.0
21842872,https://ak.picdn.net/shutterstock/videos/21842872/preview/stock-footage--k-astronaut-sitting-at-desk-in-room-full-of-computers-using-touch-screen-uk-oct.mp4,001001_001050,4k astronaut sitting at desk in room full of computers using touch screen (uk-oct 2016),22.0
1031273234,https://ak.picdn.net/shutterstock/videos/1031273234/preview/stock-footage-waves-rolling-in-over-the-stone-beach-of-coll-baix-on-a-beautiful-sunny-spring-day-in-may-filmed.mp4,001001_001050,Waves rolling in over the stone beach of coll baix on a beautiful sunny spring day in may. filmed in realtime ay 4k. no cameraements.,13.0
1006700146,https://ak.picdn.net/shutterstock/videos/1006700146/preview/stock-footage-europe-sud-of-poland-podcarpatian-region-running-from-a-source-of-clean-water-icy-banks-in-the.mp4,001001_001050,"Europe. sud of poland. podcarpatian region. running from a source of clean water. icy banks in the frost.
",25.0
33559780,https://ak.picdn.net/shutterstock/videos/33559780/preview/stock-footage-christmas-and-newyear-concept-with-arrange-of-decorating-items-on-wooden-top-with-free-copy-space.mp4,001001_001050,Christmas and newyear concept with arrange of decorating items on wooden top with free copy space for your creativity ideas text selective focused at wooden background,21.0
1047376240,https://ak.picdn.net/shutterstock/videos/1047376240/preview/stock-footage-woman-with-an-ugly-alien-profassional-makeup-for-a-horror-movie-or-halloween.mp4,001001_001050,Woman with an ugly alien profassional makeup for a horror movie or halloween,11.0
1016584741,https://ak.picdn.net/shutterstock/videos/1016584741/preview/stock-footage-amsterdam-the-netherlands-july-transavia-boeing-ph-hxk-flight-tra-from-kos.mp4,001051_001100,"Amsterdam, the netherlands - july 27, 2017: transavia boeing 737 ph-hxk flight tra5044 from kos airport hippocrates (kgs) approaching before landing on runway 18r polderbaan. shiphol airport",15.0
7096540,https://ak.picdn.net/shutterstock/videos/7096540/preview/stock-footage-bergen-gingerbread-city-bergen-norway-december-children-making-gingerbread-houses-ready.mp4,001051_001100,"Bergen gingerbread city, bergen, norway, december 2013 - children making gingerbread houses ready for the worlds largest gingerbread city in bergen, norway.",8.0
15671518,https://ak.picdn.net/shutterstock/videos/15671518/preview/stock-footage-delicious-vegan-chocolate-cake-selective-focus.mp4,001051_001100,"Delicious vegan chocolate cake. selective focus.
",16.0
1061893846,https://ak.picdn.net/shutterstock/videos/1061893846/preview/stock-footage-petite-wet-asian-female-in-swimsuit-laying-on-the-edge-of-infinity-swimming-pool-and-relaxing-sea.mp4,001051_001100,Petite wet asian female in swimsuit laying on the edge of infinity swimming pool and relaxing. sea and tropical plants in background. full frame,12.0
1036932086,https://ak.picdn.net/shutterstock/videos/1036932086/preview/stock-footage-diwali-festival-mid-aged-couple-talking-to-each-other-while-women-arrange-the-flowers-for-diwali.mp4,001051_001100,Diwali festival - mid-aged couple talking to each other while women arrange the flowers for diwali.,13.0
1063742593,https://ak.picdn.net/shutterstock/videos/1063742593/preview/stock-footage-white-abstract-falling-snowflakes-isolated-on-loop-k-background-winter-background-with-snow-and.mp4,001051_001100,White abstract falling snowflakes isolated on loop 4k background. winter background with snow and snowflakes. magic white snowfall texture. christmas design,15.0
6445286,https://ak.picdn.net/shutterstock/videos/6445286/preview/stock-footage-family-enjoying-food-and-drink-at-a-family-bbq.mp4,001051_001100,Family enjoying food and drink at a family bbq,10.0
1051553944,https://ak.picdn.net/shutterstock/videos/1051553944/preview/stock-footage-paris-paris-france-january-nd-bridge-spanning-over-the-seine-river-in-paris-france.mp4,001051_001100,"Paris, paris / france - january 22nd 2020: bridge spanning over the seine river in paris, france
",5.0
8464315,https://ak.picdn.net/shutterstock/videos/8464315/preview/stock-footage-zoom-out-time-lapse-of-small-side-temple-in-main-temple-complex-angkor-wat-temple-cambodia.mp4,001101_001150,Zoom out time lapse of small side temple in main temple complex - angkor wat temple cambodia - circa august 2014,10.0
1052528849,https://ak.picdn.net/shutterstock/videos/1052528849/preview/stock-footage-a-metal-wire-in-the-hands-of-a-child-brain-teaser-toy-close-up-object-in-the-cage-ball-with.mp4,001101_001150,"A metal wire in the hands of a child. brain teaser toy. close up. object in the cage, ball with long spikes in a cylindrical cage. education at home lockdown, adaptation to home isolation covid-19. ",10.0
1023282199,https://ak.picdn.net/shutterstock/videos/1023282199/preview/stock-footage-a-large-pot-of-hot-couscous.mp4,001101_001150,A large pot of hot couscous ,8.0
1013565149,https://ak.picdn.net/shutterstock/videos/1013565149/preview/stock-footage-walking-through-nyc-streets-and-looking-up.mp4,001101_001150,"Walking through nyc streets, and looking up.",9.0
4713410,https://ak.picdn.net/shutterstock/videos/4713410/preview/stock-footage-a-man-rides-bike-in-bike-lane.mp4,001101_001150,A man rides bike in bike lane,11.0
5504273,https://ak.picdn.net/shutterstock/videos/5504273/preview/stock-footage-melbourne-australia-oct-trams-in-elisabeth-street-ending-at-flinders-street-station.mp4,001151_001200,"Melbourne, australia - oct 2009: trams in elisabeth street ending at flinders street station ",25.0
1013041073,https://ak.picdn.net/shutterstock/videos/1013041073/preview/stock-footage-business-pretty-woman.mp4,001151_001200,Business pretty woman ,9.0
1028608493,https://ak.picdn.net/shutterstock/videos/1028608493/preview/stock-footage-timisoara-romania-april-victory-square-people-enjoy-taking-pictures-at-timfloralis.mp4,001151_001200,"Timisoara, romania - april 19, 2019: victory square, people enjoy taking pictures at timfloralis international flower festival",25.0
23298637,https://ak.picdn.net/shutterstock/videos/23298637/preview/stock-footage-business-woman-makes-a-financial-analysis-on-touch-screens-euro-jpy-yen.mp4,001151_001200,"Business woman makes a financial analysis on touch screens. euro, jpy, yen,",25.0
1054189163,https://ak.picdn.net/shutterstock/videos/1054189163/preview/stock-footage-autumn-forest-with-wint-blowing-the-yellow-leaves-nature-background.mp4,001151_001200,"Autumn forest with wint blowing the yellow leaves, nature background",12.0
1011511634,https://ak.picdn.net/shutterstock/videos/1011511634/preview/stock-footage-colorful-nudi-in-bali.mp4,001151_001200,Colorful nudi in bali,14.0
3428644,https://ak.picdn.net/shutterstock/videos/3428644/preview/stock-footage-very-cute-little-boy-sits-on-his-mother-s-lap-in-hospital-while-a-female-nurse-listens-to-his.mp4,001151_001200,Very cute little boy sits on his mother's lap in hospital while a female nurse listens to his heartbeat. in slow motion.,17.0
1051729042,https://ak.picdn.net/shutterstock/videos/1051729042/preview/stock-footage-sushi-master-pours-soy-sauce-in-a-gravy-boat-the-process-of-preparing-japanese-food-in-a-restaurant.mp4,001151_001200,Sushi master pours soy sauce in a gravy boat. the process of preparing japanese food in a restaurant,27.0
1032579143,https://ak.picdn.net/shutterstock/videos/1032579143/preview/stock-footage-eilean-donan-castle-and-loch-duich-at-low-tide-in-scotland.mp4,001201_001250,Eilean donan castle and loch duich (at low tide) in scotland.,30.0
1043571025,https://ak.picdn.net/shutterstock/videos/1043571025/preview/stock-footage-wild-horses-galloping-in-the-steppe-russia-nature-reserve-from-above.mp4,001201_001250,"Wild horses galloping in the steppe. russia, nature reserve from above",47.0
1039258361,https://ak.picdn.net/shutterstock/videos/1039258361/preview/stock-footage--s-united-states-transition-of-factory-from-civilian-to-military-production-after-pearl.mp4,001201_001250,1940s: united states: transition of factory from civilian to military production after pearl harbour.,14.0
1057902889,https://ak.picdn.net/shutterstock/videos/1057902889/preview/stock-footage-rear-of-real-estate-selling-house-to-african-american-happy-couple-and-handing-keys-outdoor.mp4,001201_001250,Rear of real-estate selling house to african american happy couple and handing keys. outdoor. joyful married man and woman hugging and buying home at outskirt. getting dwelling in suburb. back view.,17.0
31628356,https://ak.picdn.net/shutterstock/videos/31628356/preview/stock-footage-aerial-new-jersey-atlantic-city-july-night-k-inspire.mp4,001201_001250,Aerial new jersey atlantic city july 2017 night 4k inspire 2,26.0
19605898,https://ak.picdn.net/shutterstock/videos/19605898/preview/stock-footage-military-goes-on-the-offensive-against-the-enemy-a-soldier-in-a-camouflage-shoots-from-a-rifle.mp4,001201_001250,Military goes on the offensive against the enemy. a soldier in a camouflage shoots from a rifle,8.0
1041173671,https://ak.picdn.net/shutterstock/videos/1041173671/preview/stock-footage-hd-slow-motion-wide-shot-of-burning-cars-after-an-explosion-in-car-accident-billowing-flames.mp4,001251_001300,Hd slow motion wide shot of burning cars after an explosion in car accident. billowing flames engulfing a car with smoke.,31.0
1011112349,https://ak.picdn.net/shutterstock/videos/1011112349/preview/stock-footage-luang-prabang-laos-circa-april-nang-songkarn-in-songkarn-festival-or-lao-new-year-at.mp4,001251_001300,"Luang prabang, laos - circa april 2018 - nang songkarn in songkarn festival or lao new year at luang prabang heritage, lao.local people throw water on each other as part of the  new year festival.",12.0
1010208929,https://ak.picdn.net/shutterstock/videos/1010208929/preview/stock-footage-tattoo-eyebrows-close-up-master-beautician-does-eyebrow-tattooing.mp4,001251_001300,Tattoo eyebrows close-up. master beautician does eyebrow tattooing.,14.0
19760332,https://ak.picdn.net/shutterstock/videos/19760332/preview/stock-footage-hammers-in-the-blacksmith-shop.mp4,001251_001300,Hammers in the blacksmith shop,18.0
1013823128,https://ak.picdn.net/shutterstock/videos/1013823128/preview/stock-footage-colorful-and-psychedelic-d-animation-great-for-live-concerts-and-music-videos.mp4,001251_001300,Colorful and psychedelic 2d animation. great for live concerts and music videos!,10.0
1058278147,https://ak.picdn.net/shutterstock/videos/1058278147/preview/stock-footage-hand-in-gloves-counts-medical-face-masks.mp4,001301_001350,Hand in gloves counts medical face masks,14.0
1031067335,https://ak.picdn.net/shutterstock/videos/1031067335/preview/stock-footage-two-cheerful-lovers-jumping-and-waving-to-cars-on-the-bridge.mp4,001301_001350,Two cheerful lovers jumping and waving to cars on the bridge.,12.0
